1000, 0.0014, 0.10257221013307571
1000, 0.0014, 0.10233146697282791
1000, 0.0014, 0.10209541767835617
1000, 0.0014, 0.10167168825864792
1000, 0.0014, 0.10184352844953537
1000, 0.0014, 0.10187654942274094
1000, 0.0014, 0.10145148634910583
1000, 0.0014, 0.10211218893527985
1000, 0.0014, 0.10228455811738968
1000, 0.0014, 0.10162843763828278
1000, 0.0014, 0.10156577080488205
1000, 0.0014, 0.10316715389490128
1000, 0.0014, 0.10225646942853928
1000, 0.0014, 0.1023857444524765
1000, 0.0014, 0.10243428498506546
1000, 0.0014, 0.10151273757219315
1000, 0.0014, 0.10186643153429031
1000, 0.0014, 0.10214310884475708
1000, 0.0014, 0.10194460302591324
1000, 0.0014, 0.10219886898994446
1000, 0.0014, 0.10069949924945831
1000, 0.0014, 0.1014782264828682
1000, 0.0014, 0.10121369361877441
1000, 0.0014, 0.10219284147024155
1000, 0.0014, 0.10202217847108841
1000, 0.0014, 0.10110186785459518
1000, 0.0014, 0.10200735926628113
1000, 0.0014, 0.10259357839822769
1000, 0.0014, 0.10240264981985092
1000, 0.0014, 0.10196805745363235
1000, 0.0014, 0.10168612003326416
1000, 0.0014, 0.10209818929433823
1000, 0.0014, 0.10105890035629272
1000, 0.0014, 0.10144013911485672
1000, 0.0014, 0.10242566466331482
1000, 0.0014, 0.1017492488026619
1000, 0.0014, 0.10220247507095337
1000, 0.0014, 0.10136641561985016
1000, 0.0014, 0.10211828351020813
1000, 0.0014, 0.1024966612458229
1000, 0.0014, 0.10207642614841461
1000, 0.0014, 0.10263217240571976
1000, 0.0014, 0.1014433354139328
1000, 0.0014, 0.10187581926584244
1000, 0.0014, 0.10203684121370316
1000, 0.0014, 0.10211654007434845
1000, 0.0014, 0.10127943754196167
1000, 0.0014, 0.1008039340376854
1000, 0.0014, 0.1018388420343399
1000, 0.0014, 0.10135012865066528
1000, 0.0014, 0.10231441259384155
1000, 0.0014, 0.10181830078363419
1000, 0.0014, 0.10071731358766556
1000, 0.0014, 0.10133025050163269
1000, 0.0014, 0.10233663767576218
1000, 0.0014, 0.10299286991357803
1000, 0.0014, 0.10163414478302002
1000, 0.0014, 0.1011478528380394
1000, 0.0014, 0.10092370212078094
1000, 0.0014, 0.10137290507555008
1000, 0.0014, 0.10143790394067764
1000, 0.0014, 0.10154260694980621
1000, 0.0014, 0.10146786272525787
1000, 0.0014, 0.10166125744581223
1000, 0.0014, 0.10181623697280884
1000, 0.0014, 0.10256437212228775
1000, 0.0014, 0.10184869170188904
1000, 0.0014, 0.10140804946422577
1000, 0.0014, 0.10085169225931168
1000, 0.0014, 0.10162550956010818
1000, 0.0014, 0.10087589919567108
1000, 0.0014, 0.10198803246021271
1000, 0.0014, 0.10186759382486343
1000, 0.0014, 0.10196748375892639
1000, 0.0014, 0.10095272213220596
1000, 0.0014, 0.10314714163541794
1000, 0.0014, 0.10196538269519806
1000, 0.0014, 0.10192875564098358
1000, 0.0014, 0.10192673653364182
1000, 0.0014, 0.10225634276866913
1000, 0.0014, 0.10264410078525543
1000, 0.0014, 0.10115070641040802
1000, 0.0014, 0.10207947343587875
